time,neo_distance_to_goal,neo_distance_to_obstacle1,neo_distance_to_obstacle2,manipulability
0.0,0.4729783003675382,0.41710681821815215,0.3683910381695276,0.0837515096811334
0.01,0.47146848554818604,0.4157612045106148,0.3661408555400748,0.08376451466008054
0.02,0.4699627098933967,0.41441593317166214,0.36389096120756537,0.08377746248787206
0.03,0.46846092865174893,0.41307102069683277,0.3616415400938216,0.0837903736368712
0.04,0.4669630973160648,0.4117264844259872,0.35939277707936257,0.0838032682001984
0.05,0.46546917165558904,0.4103823425051349,0.3571448567301459,0.08381616586573547
0.060000000000000005,0.46397910774716844,0.4090386138486807,0.35489796303319343,0.08382908589277238
0.07,0.46249286200539347,0.40769531810216314,0.35265227914155023,0.08384204709125671
0.08,0.46101039121166415,0.40635247560555493,0.3504079871289998,0.08385506780359266
0.09,0.45953165254215134,0.40501010735719384,0.3481652677549264,0.08386816588891816
0.09999999999999999,0.4580566035946218,0.4036682349784115,0.3459243002396848,0.08388135870978927
0.10999999999999999,0.4565852024141092,0.4023268806789268,0.3436852620508047,0.08389466312118202
